id calibrated_magnitude calibrated_error magnitude_rms_error x y alpha_j2000 delta_j2000 fwhm_world flags magnitude observation_id filter original_filter date user_id device_id target fits_id
174605323 15.2042 0.256223648786545 0.0375999994575977 2977.49096679688 1995.92541503906 304.493774 37.933182 0.001602547 0.0 25.9495 29454 B Blue 2458987.47986111 58 144 "[111] PCyg" 29647
179346295 14.2585 0.0500671789050102 0.00730000017210841 1919.06518554688 2592.46362304688 304.493667 37.933188 0.0008415693 0.0 15.3552 30076 V Visual 2458999.5492636 7 2 "[111] PCyg" 29961
180151625 14.2394 0.0429415516555309 0.0115999998524785 1867.7216796875 2609.81909179688 304.493636 37.933189 0.0008186104 0.0 15.3593 30196 V Visual 2459002.58306482 7 2 "[111] PCyg" 30058
35057152 14.0287 0.0283739250153303 0.00260000000707805 2245.36840820312 1606.11962890625 304.493077 37.93319 0.001489142 3.0 13.2486 2861 R Red 2458007.39029224 7 2 "[111] PCyg" 2598
176144947 13.9984 0.0905376002192497 0.0116999996826053 3007.51000976562 1974.37316894531 304.493765 37.933193 0.001216107 3.0 27.0520 29666 R Red 2458990.4875 58 144 "[111] PCyg" 29747
106809321 13.8562 0.0383578725159168 0.00650000013411045 1826.62817382812 2496.33544921875 304.493735 37.933205 0.001198985 3.0 15.0152 12150 I I-Band 2458627.55658854 7 2 "[111] PCyg" 12179
171949910 14.0447 0.0459647327661514 0.00899999961256981 1854.64624023438 2593.57495117188 304.49356 37.933205 0.0007948383 2.0 14.9808 28801 R Red 2458978.60312169 7 2 "[111] PCyg" 28146
19312328 14.2827 0.0254282131791115 0.00930000003427267 2314.77172851562 1738.07495117188 304.493609 37.933206 0.001509141 3.0 14.6700 1373 V Visual 2457717.32630642 7 2 "[111] PCyg" 1277
174217662 15.1012 0.173054084181786 0.0132999997586012 2986.0576171875 2002.43701171875 304.493683 37.933206 0.001240325 3.0 24.6158 29379 B Blue 2458985.47236111 58 144 "[111] PCyg" 29601
171925064 13.7909 0.0505612827837467 0.0105999996885657 1854.48706054688 2593.19848632812 304.493566 37.933207 0.000791517 2.0 15.5219 28802 I I-Band 2458978.60493055 7 2 "[111] PCyg" 28147
171900638 14.2607 0.0521212927997112 0.0102000003680587 1855.44079589844 2592.64086914062 304.493643 37.933214 0.0007318539 2.0 15.1819 28803 V Visual 2458978.60061343 7 2 "[111] PCyg" 28148
176205569 15.0410 0.132719799876213 0.0111999996006489 3007.05688476562 1974.32373046875 304.493841 37.933217 0.001185184 3.0 26.5285 29668 B Blue 2458990.4875 58 144 "[111] PCyg" 29749
153417241 13.7176 0.0430801995098591 0.0167999994009733 600.998474121094 434.700012207031 304.493645 37.933219 0.001458289 3.0 13.6269 21266 I I 2458832.25229167 71 108 "[111] PCyg" 23300
12732109 13.9864 0.0317098759114742 0.0131000000983477 2356.33666992188 1706.09509277344 304.49346 37.933221 0.001307262 2.0 14.7547 924 R Red 2457632.50153549 7 2 "[111] PCyg" 870
171276305 14.0521 0.116070307791233 0.0262000001966953 3027.01318359375 1856.47741699219 304.493343 37.933222 0.00177438 3.0 25.4289 28684 R Red 2458975.53125 58 144 "[111] PCyg" 28036
175395425 14.2651 0.0615851879119873 0.00760000012814999 2985.08813476562 1951.44921875 304.493896 37.933227 0.001250772 3.0 24.6356 29560 V Green 2458989.47708333 58 144 "[111] PCyg" 29696
66294614 14.8714 0.0522826984524727 0.0113000003620982 684.220581054688 1743.04895019531 304.493215 37.933233 0.001366367 0.0 13.1287 5537 V V 2457370.56265277 10 8 "[111] PCyg" 5144
71250764 14.3353 0.0225306320935488 0.00680000009015203 2270.80249023438 1689.54797363281 304.493573 37.933233 0.001396885 3.0 15.0921 7116 V Visual 2458381.52439381 7 2 "[111] PCyg" 7097
28251039 14.1906 0.0699309036135674 0.0120000001043081 1787.02282714844 2497.42944335938 304.493679 37.933247 0.0008871748 0.0 15.8878 2404 V Visual 2457905.57737269 7 2 "[111] PCyg" 2172
